RW0281953	DISTRIBUTOR	WALGREEN CO	null	710 OVILLA ROAD	null	WAXAHACHIE	TX	75167	ELLIS	BW9258054	CHAIN PHARMACY	WALGREEN CO.	DBA: WALGREENS # 09449	701 E RIDGE	null	MCALLEN	TX	78503	HIDALGO	S	9193	00093516101	HYDROCODONE	1.0	null	null	null	null	0000	08162006	0.45405	100.0	30198	HYDROCODONE BIT./IBUPROFEN;7.5MG & 2	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Teva Pharmaceuticals USA, Inc.	Teva	Walgreen Co	7.5
RH0231124	DISTRIBUTOR	HARCO	DBA: TUSCALOOSA DISTRIBUTION	CENTER	3931 RICE MINE ROAD, NE	TUSCALOOSA	AL	35406	TUSCALOOSA	AK3370361	CHAIN PHARMACY	K & B LOUISIANA CORPORATION	RITE AID #7237	725 VETERANS MEMORIAL BLVD	null	METAIRIE	LA	70005	JEFFERSON	S	9193	00406035801	HYDROCODONE	1.0	null	null	null	null	null	02282011	0.45405	100.0	7158	HYDROCODONE BIT/ACETA 7.5MG/500MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Harco	7.5
RW0277752	DISTRIBUTOR	WALGREEN CO	null	15998 WALGREENS DRIVE	null	JUPITER	FL	33478	PALM BEACH	BW4763012	CHAIN PHARMACY	WALGREEN CO.	DBA: WALGREENS # 03615	21325 E. MORELAND BLVD.	null	WAUKESHA	WI	53186	WAUKESHA	S	9143	00406051205	OXYCODONE	1.0	null	null	055700861	null	0000	02132006	2.24125	500.0	71398	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Walgreen Co	5.0
PL0032627	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP	null	322 N 3RD STREET	null	PADUCAH	KY	42001	MCCRACKEN	BF3149374	RETAIL PHARMACY	FRED'S PHARMACY #2851	null	706 CITY AVE NORTH	null	RIPLEY	MS	38663	TIPPAH	S	9193	00591038505	HYDROCODONE	1.0	null	null	null	null	null	06152010	2.27025	500.0	9838	HYDROCODONE BIT.7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	AmerisourceBergen Drug	7.5
PM0036334	DISTRIBUTOR	MCKESSON DRUG COMPANY	null	DBA MCKESSON DRUG CO.	3230 SPRUCE STREET	LITTLE CANADA	MN	55117	RAMSEY	BR8322430	RETAIL PHARMACY	RAINBOW PHARMACY #8878	RBF, LLC OF WISCONSIN	14100 SOUTH HIGHWAY 13	null	SAVAGE	MN	55378	SCOTT	S	9143	00406051201	OXYCODONE	2.0	null	null	09X000030	null	null	04202009	0.8965	200.0	904008015	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	5.0
RW0347496	DISTRIBUTOR	WALGREEN CO.	null	DBA: WALGREENS	101 ALLIANCE PARKWAY	WILLIAMSTON	SC	29697	ANDERSON	FW1658206	CHAIN PHARMACY	WALGREEN CO.	DBA:  WALGREENS #12283	300 E. CORNWALLIS DR.	null	GREENSBORO	NC	27408	GUILFORD	S	9193	00591320201	HYDROCODONE	3.0	null	null	null	null	0000	11122010	0.9081	300.0	25823	HYDROCODONE BITARTRATE AND ACETA 5MG	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	Walgreen Co	5.0
RD0277409	DISTRIBUTOR	MASTERS PHARMACEUTICAL, INC	DBA: RIVER CITY PHARMA	11930 KEMPER SPRINGS	null	CINCINNATI	OH	45240	HAMILTON	BR4782745	RETAIL PHARMACY	RAXO DRUGS	null	3199 SOUTH EASTERN AVENUE	null	LAS VEGAS	NV	89169	CLARK	S	9193	00591054005	HYDROCODONE	4.0	null	null	null	null	0000	10052007	12.107999999999999	2000.0	332	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	River City Pharma	10.0
RW0216449	DISTRIBUTOR	CARDINAL HEALTH	null	27680 AVENUE MENTRY	null	VALENCIA	CA	91355	LOS ANGELES	BP9199870	RETAIL PHARMACY	PARADISE HILLS PHARMACY	null	5865 CUMBERLAND STREET	null	SAN DIEGO	CA	92139	SAN DIEGO	S	9193	00406036601	HYDROCODONE	1.0	null	null	null	null	0000	12022010	0.45405	100.0	1012002133	HYDROCODONE BIT/ACETA 7.5MG/325MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Cardinal Health	7.5
RA0287020	DISTRIBUTOR	ANDA PHARMACEUTICALS INC	null	6500 ADELAIDE COURT	null	GROVEPORT	OH	43125	FRANKLIN	BC6494772	RETAIL PHARMACY	CPMG PHARMACY-COLUMBIA HGTS	null	4000 CENTRAL AVE NE	SUITE 100	COLUMBIA HEIGHTS	MN	55421	ANOKA	S	9193	00406035705	HYDROCODONE	3.0	null	null	null	null	0000	08012006	4.5405	1500.0	608001226	HYDROCODONE BIT/ACETAMINOPHEN 5MG/50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Anda, Inc	5.0
RC0238104	DISTRIBUTOR	CARDINAL HEALTH	null	2512 WESTCOTT BLVD	null	KNOXVILLE	TN	37931	KNOX	BR5401322	CHAIN PHARMACY	TENNESSEE CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 04479	1026 WEST AVENUE NORTH	null	CROSSVILLE	TN	38555	CUMBERLAND	S	9143	60951079670	OXYCODONE	2.0	null	null	106164402	null	0000	01242011	1.34475	200.0	1101042128	ENDOCET TABS;7.5MG OXYCODONE.HCL & 5	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Cardinal Health	7.5
RW0152467	DISTRIBUTOR	WALGREEN CO	null	DBA WALGREENS	5100 LAKE TERRACE NE	MOUNT VERNON	IL	62864	JEFFERSON	BW3490149	CHAIN PHARMACY	WALGREEN CO.	DBA: WALGREENS # 02924	2368 FRANKFORT AVE	null	LOUISVILLE	KY	40206	JEFFERSON	S	9193	00591038505	HYDROCODONE	2.0	null	null	null	null	null	02132012	4.5405	1000.0	2333	HYDROCODONE BIT.7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	Walgreen Co	7.5
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	FP1936927	RETAIL PHARMACY	PROGRESSION, LLC	D/B/A VILLAGE APOTHECARY	79 TINKER STREET	null	WOODSTOCK	NY	12498	ULSTER	S	9143	59011044010	OXYCODONE	1.0	null	null	10X000073	null	null	12162010	3.5860000000000003	100.0	9840	OXYCONTIN 40MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Kinray Inc	40.0
RK0233180	DISTRIBUTOR	KROGER LIMITED PARTNERSHIP I	null	DBA PEYTON'S SOUTHEASTERN	153 REFRESHMENT LANE	CLEVELAND	TN	37311	BRADLEY	BK6824177	CHAIN PHARMACY	KROGER PHARMACY #543	null	945 W. LAMAR BLVD	null	ARLINGTON	TX	76012	TARRANT	S	9193	00603388728	HYDROCODONE	1.0	null	null	null	null	null	10132009	3.0269999999999997	500.0	21750	HYDROCODONE.BIT./ACET.,10MG & 325MG/	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kroger	10.0
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BW8973706	CHAIN PHARMACY	WAL-MART PHARMACY 10-5445	null	2711 ELM STREET	null	ERIE (C)	PA	16504	ERIE	S	9193	00406035801	HYDROCODONE	1.0	null	null	null	null	null	08142012	0.45405	100.0	1208021589	HYDROCODONE BIT/ACETA 7.5MG/500MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RA0287020	DISTRIBUTOR	ANDA PHARMACEUTICALS INC	null	6500 ADELAIDE COURT	null	GROVEPORT	OH	43125	FRANKLIN	BK9180504	RETAIL PHARMACY	KHANJEE PHARMACY INC, D/B/A MEDICINE SHOPPE	null	38 GRANT STREET	null	WALDEN	NY	12586	ORANGE	S	9143	00591350401	OXYCODONE	5.0	null	null	07X000046	null	0000	01092007	35.86	500.0	701015868	OXYCODONE HCL 80MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Anda, Inc	80.0
RW0263056	DISTRIBUTOR	CARDINAL HEALTH	null	600 N 83RD AVE	null	TOLLESON	AZ	85353	MARICOPA	BB8891346	RETAIL PHARMACY	BASHAS' UNITED DRUG #54	null	142 E. HIGHWAY 260	null	PAYSON	AZ	85541	GILA	S	9193	00406035705	HYDROCODONE	1.0	null	null	null	null	0000	04172008	1.5135	500.0	804021942	HYDROCODONE BIT/ACETAMINOPHEN 5MG/50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
PM0000771	DISTRIBUTOR	MCKESSON CORPORATION	null	1515 KENDRICK LANE	null	LAKELAND	FL	33805	POLK	BP6116645	CHAIN PHARMACY	PUBLIX SUPER MARKETS	null	PUBLIX PHARMACY, #0031	9755 NW 41ST STREET	DORAL	FL	33178	MIAMI-DADE	S	9193	53746011005	HYDROCODONE	1.0	null	null	null	null	null	10142009	3.0269999999999997	500.0	910040930	HYDROCODONE BIT./ACETAMINOPHEN TABS.	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Amneal Pharmaceuticals LLC	Amneal Pharmaceuticals, Inc.	McKesson Corporation	10.0
RW0165731	DISTRIBUTOR	WAL-MART PHARMACY WAREHOUSE	null	#28	801 COR-DA BOULEVARD	CRAWFORDSVILLE	IN	47933	MONTGOMERY	BW5495329	CHAIN PHARMACY	WAL-MART PHARMACY 10-1752	null	3921 WILDER RD	null	BAY CITY	MI	48706	BAY	S	9193	00406036201	HYDROCODONE	2.0	null	null	null	null	null	08302012	1.2108	200.0	1208002379	HYDROCOD.BIT.& APAP,10MG/660MG/TAB	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Wal-Mart	10.0
RM0328408	DISTRIBUTOR	MCKESSON CORPORATION	null	3301 POLLOK DRIVE	null	CONROE	TX	77303	MONTGOMERY	AJ1701158	RETAIL PHARMACY	JAY'S CITY PHARMACY	null	214 E CALVERT	P.O. BOX 633	KARNES CITY	TX	78118	KARNES	S	9193	00591038501	HYDROCODONE	1.0	null	null	null	null	null	03052012	0.45405	100.0	1203028499	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	McKesson Corporation	7.5
PM0021535	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO.	3775 SEAPORT BLVD	WEST SACRAMENTO	CA	95691	YOLO	FC0055409	RETAIL PHARMACY	CAPITOL PHARMACY, INC.	null	2923 WEST CAPITOL AVENUE	null	WEST SACRAMENTO	CA	95691	YOLO	S	9143	59011043010	OXYCODONE	1.0	null	null	12X000035	null	null	03022012	2.6895	100.0	1203044274	OXYCONTIN 30MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	McKesson Corporation	30.0
RK0233180	DISTRIBUTOR	KROGER LIMITED PARTNERSHIP I	null	DBA PEYTON'S SOUTHEASTERN	153 REFRESHMENT LANE	CLEVELAND	TN	37311	BRADLEY	BK4558790	CHAIN PHARMACY	KROGER PHARMACY	null	3970 VALLEY GATEWAY BLVD.	null	ROANOKE	VA	24012	ROANOKE CITY	S	9193	00406036101	HYDROCODONE	1.0	null	null	null	null	null	09152012	0.6054	100.0	10312	HYDROCODO.BIT 10MG&AC USP TAB	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Kroger	10.0
PF0000012	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO.	9501 NORWALK BLVD	SANTA FE SPRINGS	CA	90670	LOS ANGELES	FC1582154	RETAIL PHARMACY	CITRUS PHARMACY	null	511 AMIGOS DR., STE B	null	REDLANDS	CA	92373	SAN BERNARDINO	S	9143	59011041010	OXYCODONE	1.0	null	null	11X000295	null	null	12152011	0.8965	100.0	1112057298	OXYCONTIN 10MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	McKesson Corporation	10.0
RW0204026	DISTRIBUTOR	WALGREEN CO	null	DBA: WALGREEN WAREHOUSE	2370 E MAIN STREET	WOODLAND	CA	95776	YOLO	BW6917972	CHAIN PHARMACY	WALGREEN CO.	DBA: WALGREENS # 05814	1445 W CRAIG RD	null	NORTH LAS VEGAS	NV	89032	CLARK	S	9143	00591082401	OXYCODONE	2.0	null	null	112567534	null	0000	06152011	1.34475	200.0	69950	OXYCODONE.HCL/APAP TABLETS, 7.5MG/50	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Walgreen Co	7.5
RM0328408	DISTRIBUTOR	MCKESSON CORPORATION	null	3301 POLLOK DRIVE	null	CONROE	TX	77303	MONTGOMERY	BC8443676	CHAIN PHARMACY	CVS PHARMACY, INC.	DBA: CVS/PHARMACY  # 07824	5702 LAVON DR	null	GARLAND	TX	75040	DALLAS	S	9193	00603388728	HYDROCODONE	1.0	null	null	null	null	null	08162012	3.0269999999999997	500.0	1208042967	HYDROCODONE.BIT./ACET.,10MG & 325MG/	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	10.0
PM0020850	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO.	9 AEGEAN DR	METHUEN	MA	1844	ESSEX	BR7596705	CHAIN PHARMACY	MAXI DRUG, INC.	RITE AID #10216	175 DEAN STREET	null	TAUNTON	MA	2780	BRISTOL	S	9143	00406051201	OXYCODONE	5.0	null	null	090027757	null	null	02192009	2.24125	500.0	902006736	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	5.0
PR0040357	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO	2975 EVERGREEN DR	DULUTH	GA	30096	GWINNETT	BT7399050	CHAIN PHARMACY	TARGET STORES A DIV.OF TARGET CORP.	TARGET STORE T-0918	ATTN: PHARMACY	1900 MATTHEWS TOWNSHIP PARKWAY	MATTHEWS	NC	28105	MECKLENBURG	S	9193	00406036601	HYDROCODONE	1.0	null	null	null	null	null	09302010	0.45405	100.0	1009013696	HYDROCODONE BIT/ACETA 7.5MG/325MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	McKesson Corporation	7.5
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BC8359893	RETAIL PHARMACY	CAPE PHARMACY LLC	null	17252 N VILLAGE MAIN BLVD	UNIT 3	LEWES	DE	19958	SUSSEX	S	9143	59011010710	OXYCODONE	2.0	null	null	10X000146	null	null	07132010	14.344000000000001	200.0	1007046441	OXYCONTIN - 80MG OXYCODONE.HCL CONTR	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	McKesson Corporation	80.0
RC0238104	DISTRIBUTOR	CARDINAL HEALTH	null	2512 WESTCOTT BLVD	null	KNOXVILLE	TN	37931	KNOX	AR9796105	RETAIL PHARMACY	RIGGS DRUG	null	502 W CENTRAL AVE.	P.O. BOX 1407	LAFOLLETTE	TN	37766	CAMPBELL	S	9143	00406051205	OXYCODONE	2.0	null	null	10X000119	null	0000	06292010	4.4825	1000.0	1006050274	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	FW1393975	CHAIN PHARMACY	WAL-MART PHARMACY 10-4334	null	25 NORTH BRIDGE COMMONS PKWY	null	WEAVERVILLE	NC	28787	BUNCOMBE	S	9143	00406059401	OXYCODONE	1.0	null	null	092849341	null	null	07202009	1.7930000000000001	100.0	907005215	OXYCODONE HYDROCHLORIDE 20MG TABS.	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Wal-Mart	20.0
RW0308216	DISTRIBUTOR	WALGREEN CO	null	DBA: WALGREENS	17500 PERRIS BLVD	MORENO VALLEY	CA	92551	RIVERSIDE	BW7198713	CHAIN PHARMACY	WALGREEN CO.	DBA: WALGREENS # 05478	6701 CARNELIAN ST	null	RANCHO CUCAMONGA	CA	91701	SAN BERNARDINO	S	9193	00591320301	HYDROCODONE	1.0	null	null	null	null	0000	02212008	0.45405	100.0	9399	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	Walgreen Co	7.5
PM0023046	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO.	1900 SOUTH 4490 WEST	SALT LAKE CITY	UT	84104	SALT LAKE	BC3258286	CHAIN PHARMACY	COSTCO WHOLESALE CORPORATION	null	DBA: COSTCO PHARMACY#67	3220 NORTH RESERVE STREET	MISSOULA	MT	59808	MISSOULA	S	9193	00406036501	HYDROCODONE	1.0	null	null	null	null	null	11252009	0.3027	100.0	911005520	HYDROCODONE BIT/ACETA 5MG/325MG USP	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	McKesson Corporation	5.0
RA0289276	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP	null	12727 WEST AIRPORT BLVD	null	SUGAR LAND	TX	77478	FORT BEND	BI7135468	RETAIL PHARMACY	IDEAL PHARMACY CARE INC	null	DBA ESPLANADE PHARMACY	1400 ESPLANADE AVENUE	NEW ORLEANS	LA	70116	ORLEANS	S	9193	00591054005	HYDROCODONE	1.0	null	null	null	null	null	06132006	3.0269999999999997	500.0	4140	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	AmerisourceBergen Drug	10.0
RE0356003	DISTRIBUTOR	ECKERD CORPORATION	D/B/A RITE AID LIVERPOOL DISTRIBUTION CENTER (#55)	7245 HENRY CLAY BLVD	null	LIVERPOOL	NY	13088	ONONDAGA	AR2977392	CHAIN PHARMACY	RITE AID OF NEW YORK, INC.	RITE AID #1561	272 HOOSICK STREET	null	TROY	NY	12180	RENSSELAER	S	9193	00406035801	HYDROCODONE	1.0	null	null	null	null	null	12082010	0.45405	100.0	5196	HYDROCODONE BIT/ACETA 7.5MG/500MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Eckerd Corporation	7.5
RH0334463	DISTRIBUTOR	OMNICARE DISTRIBUTION CENTER LLC	null	302 S. BYRNE RD.	BUILDING 200	TOLEDO	OH	43615	LUCAS	FD0868604	RETAIL PHARMACY	NIV ACQUISITION LLC	DBA OMNICARE OF QUINCY	1114 BROADWAY	null	QUINCY	IL	62301	ADAMS	S	9193	00406035805	HYDROCODONE	6.0	null	null	null	null	null	10132008	13.6215	3000.0	4489	HYDROCODONE BIT/ACETA 7.5MG/500MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Omnicare Distribution Center LLC	7.5
RW0308216	DISTRIBUTOR	WALGREEN CO	null	DBA: WALGREENS	17500 PERRIS BLVD	MORENO VALLEY	CA	92551	RIVERSIDE	BW5306457	CHAIN PHARMACY	WALGREEN CO.	DBA: WALGREENS # 07035	140 E. LIVE OAK AVE	null	ARCADIA	CA	91006	LOS ANGELES	S	9193	00591320301	HYDROCODONE	1.0	null	null	null	null	0000	09222010	0.45405	100.0	17505	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	Walgreen Co	7.5
PM0022929	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO.	9700 SW COMMERCE CIRCLE	WILSONVILLE	OR	97070	CLACKAMAS	BT5192505	CHAIN PHARMACY	THRIFTY PAYLESS INC.	RITE AID #5371	4041 NW LOGAN ROAD	null	LINCOLN CITY	OR	97367	LINCOLN	S	9143	00406052201	OXYCODONE	3.0	null	null	090785245	null	null	06102009	2.017125	300.0	906015578	OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	7.5
RW0263056	DISTRIBUTOR	CARDINAL HEALTH	null	600 N 83RD AVE	null	TOLLESON	AZ	85353	MARICOPA	BD9670058	RETAIL PHARMACY	DBA LAM'S PHARMACY, COFII CORPORATION	null	2202 W CHARLESTON BLVD #13	null	LAS VEGAS	NV	89102	CLARK	S	9143	59011010510	OXYCODONE	2.0	null	null	09X000035	null	0000	02122009	7.172000000000001	200.0	902016259	OXYCONTIN - 40MG OXYCODONE.HCL CONTR	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	40.0
PR0104593	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO	280 DIVIDEND RD	ROCKY HILL	CT	6067	HARTFORD	AN6151334	RETAIL PHARMACY	NEW PALTZ PHARMACY INC	null	DEDRICK'S PHARMACY OF NEW PALT	190 MAIN ST	NEW PALTZ	NY	12561	ULSTER	S	9193	00093516101	HYDROCODONE	1.0	null	null	null	null	null	03112011	0.45405	100.0	1103003749	HYDROCODONE BIT./IBUPROFEN;7.5MG & 2	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Teva Pharmaceuticals USA, Inc.	Teva	McKesson Corporation	7.5
PR0040357	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO	2975 EVERGREEN DR	DULUTH	GA	30096	GWINNETT	BR5283596	CHAIN PHARMACY	ECKERD CORPORATION	RITE AID #11793	2020 HOWELL MILL ROAD NW	null	ATLANTA	GA	30318	FULTON	S	9193	00603388621	HYDROCODONE	1.0	null	null	null	null	null	11192010	0.6054	100.0	1011046781	HYDROCODONE BITARTRATE AND ACETA 10M	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	10.0
RM0173055	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO	400 DELRAN PARKWAY	DELRAN	NJ	8075	BURLINGTON	FG1270684	CHAIN PHARMACY	GENUARDI'S PHARMACY #1005	SAFEWAY PHARMACY OPERATIONS	1925 NORRISTOWN RD	null	MAPLE GLEN	PA	19002	MONTGOMERY	S	9143	59011041010	OXYCODONE	1.0	null	null	111984040	null	null	06022011	0.8965	100.0	1106062411	OXYCONTIN 10MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	McKesson Corporation	10.0
RC0271267	DISTRIBUTOR	CARDINAL HEALTH	null	500 JERRY STEELE LANE	null	MCDONOUGH	GA	30253	HENRY	BR2913108	RETAIL PHARMACY	ROGERSVILLE DISCOUNT DRUGS	null	16135 HWY 72	P.O. BOX 596	ROGERSVILLE	AL	35652	LAUDERDALE	S	9193	00603388832	HYDROCODONE	1.0	null	null	null	null	0000	08032010	6.053999999999999	1000.0	1008003748	HYDROCODONE.BIT & ACETA  10MG & 500M	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Cardinal Health	10.0
RM0314790	DISTRIBUTOR	MORRIS & DICKSON CO	null	10301 HIGHWAY 1 SOUTH	null	SHREVEPORT	LA	71115	CADDO	AN1713343	RETAIL PHARMACY	NOBLE PHARMACY	null	125 S MAIN	PO BOX 615	NOBLE	OK	73068	CLEVELAND	S	9143	00406051205	OXYCODONE	6.0	null	null	10X000018	null	null	02052010	13.4475	3000.0	13527	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Morris & Dickson Co	5.0
RW0231908	DISTRIBUTOR	CARDINAL HEALTH	null	2353 PROSPECT DR	null	AURORA	IL	60502	DUPAGE	FM1069687	RETAIL PHARMACY	MARTIN'S PHARMACY #4	null	314 N. IRONWOOD	null	MISHAWAKA	IN	46544	ST JOSEPH	S	9193	00406036301	HYDROCODONE	2.0	null	null	null	null	0000	06072010	1.2108	200.0	1006027313	HYDROCODONE BIT/ACETA 10MG/500MG USP	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Cardinal Health	10.0
RA0314562	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP	null	6305 LASALLE DR	null	LOCKBOURNE	OH	43137	FRANKLIN	AM2980515	RETAIL PHARMACY	J&B REXALL DRUGS	null	PO BOX 560	352 MAIN ST.	GRANTSVILLE	WV	26147	CALHOUN	S	9143	00406051201	OXYCODONE	2.0	null	null	12X000066	null	null	10192012	0.8965	200.0	33355	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	AmerisourceBergen Drug	5.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BV9911555	RETAIL PHARMACY	SAUGERTIES VILLAGE APOTHECARY LLC	null	31 MARKET STREET	null	SAUGERTIES	NY	12477	ULSTER	S	9143	59011010710	OXYCODONE	1.0	null	null	09X000182	null	null	09102009	7.172000000000001	100.0	1834	OXYCONTIN - 80MG OXYCODONE.HCL CONTR	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Kinray Inc	80.0
