RS0319790	DISTRIBUTOR	SMITH DRUG COMPANY	null	1104 JONES ROAD	null	PARAGOULD	AR	72450	GREENE	AE2215475	RETAIL PHARMACY	EAST END PHARMACY	null	20381 ARCH ST PIKE	null	LITTLE ROCK	AR	72206	PULASKI	S	9143	60951070070	OXYCODONE	2.0	null	null	074928289	null	null	12312007	1.34475	200.0	712033876	ENDOCET - 7.5MG OXYCODONE.HCL/325MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Smith Drug Company	7.5
RM0258601	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO.	2798 NEW BUTLER RD	NEW CASTLE	PA	16101	LAWRENCE	BG4219805	CHAIN PHARMACY	GIANT EAGLE PHARMACY #0059	null	130 GREEN BAG ROAD	null	MORGANTOWN	WV	26501	MONONGALIA	S	9193	00591054001	HYDROCODONE	4.0	null	null	null	null	null	10192007	2.4216	400.0	710032063	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	McKesson Corporation	10.0
PM0150538	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO	710 132ND STREET SW	EVERETT	WA	98204	SNOHOMISH	BC8176681	RETAIL PHARMACY	CAIRN ENTERPRISES LLC	DARRINGTON PHARMACY	PO BOX 518	1200 SEEMAN STREET	DARRINGTON	WA	98241	SNOHOMISH	S	9143	60951070070	OXYCODONE	1.0	null	null	07X000055	null	null	03162007	0.672375	100.0	703044421	ENDOCET - 7.5MG OXYCODONE.HCL/325MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	7.5
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BK6537798	CHAIN PHARMACY	KMART PHARMACY #3884	null	722 ROUTE 6 & 209	null	MATAMORAS	PA	18336	PIKE	S	9193	00406036301	HYDROCODONE	1.0	null	null	null	null	0000	06282007	0.6054	100.0	706049971	HYDROCODONE BIT/ACETA 10MG/500MG USP	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Cardinal Health	10.0
RD0108200	DISTRIBUTOR	CARDINAL HEALTH	null	11 CENTENNIAL DRIVE	null	PEABODY	MA	1960	ESSEX	BC4930738	CHAIN PHARMACY	CONNECTICUT CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02143	3710 MAIN STREET	null	BRIDGEPORT	CT	6606	FAIRFIELD	S	9143	00093003101	OXYCODONE	3.0	null	null	071594203	null	0000	07112007	5.379	300.0	707027650	OXYCODONE HYDROCHLORIDE EXTENDED-REL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Teva Pharmaceuticals USA, Inc.	Teva	Cardinal Health	20.0
RW0191419	DISTRIBUTOR	CARDINAL HEALTH	null	955 WEST 3100 SOUTH	null	SOUTH SALT LAKE CITY	UT	84119	SALT LAKE	BK2078776	CHAIN PHARMACY	K MART PHARMACY	null	1165 SOUTH UNIVERSITY AVE	null	PROVO	UT	84601	UTAH	S	9143	00093003201	OXYCODONE	1.0	null	null	070075570	null	0000	10092007	3.5860000000000003	100.0	710005509	OXYCODONE HYDRCHLORIDE 40MG EXTENDED	OXYCODONE HYDROCHLORIDE	TAB	1.5	Teva Pharmaceuticals USA, Inc.	Teva	Cardinal Health	40.0
PM0000771	DISTRIBUTOR	MCKESSON CORPORATION	null	1515 KENDRICK LANE	null	LAKELAND	FL	33805	POLK	BP7587009	CHAIN PHARMACY	PUBLIX SUPER MARKETS	null	PUBLLIX PHARMACY #0813	4158 MARINER BOULEVARD	SPRING HILL	FL	34609	HERNANDO	S	9143	00406052301	OXYCODONE	4.0	null	null	065929968	null	null	04202007	3.5860000000000003	400.0	704012105	OXYCODONE HCL/ACETAMINOPHEN 10MG/325	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	10.0
RW0277752	DISTRIBUTOR	WALGREEN CO	null	15998 WALGREENS DRIVE	null	JUPITER	FL	33478	PALM BEACH	FW0460193	CHAIN PHARMACY	WALGREEN CO	DBA: WALGREENS #09981	101 PROMINENCE POINT PKWY	null	CANTON	GA	30114	CHEROKEE	S	9143	00591082401	OXYCODONE	1.0	null	null	074669665	null	0000	09132007	0.672375	100.0	141368	OXYCODONE.HCL/APAP TABLETS, 7.5MG/50	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Walgreen Co	7.5
PR0205559	DISTRIBUTOR	CVS TN DISTRIBUTION, LLC	null	10017 KINGSTON PIKE	null	KNOXVILLE	TN	37922	KNOX	AR8328076	CHAIN PHARMACY	REVCO DISCOUNT DRUG CTRS, INC	null	CVS/PHARMACY #4593	206 SOUTH HARRIS STREET	SANDERSVILLE	GA	31082	WASHINGTON	S	9193	00603388721	HYDROCODONE	1.0	null	null	null	null	null	09192007	0.6054	100.0	70170	HYDROCODONE.BIT./ACET.,10MG & 325MG/	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	CVS	10.0
PM0018425	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO.	14500 E 39TH AVE	AURORA	CO	80011	ADAMS	BS6915031	CHAIN PHARMACY	SAFEWAY PHARMACY #1685	null	12900 ZUNI	null	WESTMINSTER	CO	80234	ADAMS	S	9143	00406055201	OXYCODONE	2.0	null	null	064977484	null	null	05042007	0.8965	200.0	705007518	OXYCODONE HYDROCHLORIDE TABLETS 5MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	5.0
RW0204026	DISTRIBUTOR	WALGREEN CO	null	DBA: WALGREEN WAREHOUSE	2370 E MAIN STREET	WOODLAND	CA	95776	YOLO	BW7505021	CHAIN PHARMACY	WALGREEN CO.	DBA: WALGREENS # 05847	610 E NEES AVENUE	null	FRESNO	CA	93720	FRESNO	S	9143	00591082001	OXYCODONE	2.0	null	null	066674112	null	0000	01312007	0.80685	200.0	106983	OXYCODONE & ASPIRIN 4.5MG OXYCOD.HCL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Walgreen Co	null
RC0313940	DISTRIBUTOR	CARDINAL HEALTH	null	14601 COUNTY ROAD 212	null	FINDLAY	OH	45840	HANCOCK	BK3069728	CHAIN PHARMACY	KMART PHARMACY	null	10560 HARRISON AVENUE	null	HARRISON	OH	45030	HAMILTON	S	9193	00406036001	HYDROCODONE	2.0	null	null	null	null	0000	01182007	0.9081	200.0	701034737	HYDROCODO.BIT/APAP 7.5MG/750MG USP T	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Cardinal Health	7.5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BW5384956	CHAIN PHARMACY	WAL-MART PHARMACY 10-1319	null	7550 NORRIS FREEWAY	null	KNOXVILLE	TN	37938	KNOX	S	9143	00406058201	OXYCODONE	1.0	null	null	075431645	null	null	02072008	0.672375	100.0	802007518	OXYCODONE AND ACETA 7.5MG / 500MG TA	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
PM0022929	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO.	9700 SW COMMERCE CIRCLE	WILSONVILLE	OR	97070	CLACKAMAS	AH1621336	RETAIL PHARMACY	HOWARD'S DRUGS	null	HOWARD J. JEFFREY	101 NORTH F ST	LAKEVIEW	OR	97630	LAKE	S	9193	00406036201	HYDROCODONE	1.0	null	null	null	null	null	12282007	0.6054	100.0	712007613	HYDROCOD.BIT.& APAP,10MG/660MG/TAB	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	McKesson Corporation	10.0
RM0220599	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO.	520 E NORTH AVE	CAROL STREAM	IL	60188	DUPAGE	BD7383437	RETAIL PHARMACY	DENNIS L HUNT PHARMACY	OMRO PHARMACY	KEN BRESSERS	328 EAST MAIN STREET	OMRO	WI	54963	WINNEBAGO	S	9143	60951079770	OXYCODONE	1.0	null	null	07X000056	null	null	05212007	0.8965	100.0	705038651	ENDOCET TABS - 10MG OXYCODONE.HCL &	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	10.0
PR0104593	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO	280 DIVIDEND RD	ROCKY HILL	CT	6067	HARTFORD	AS8891764	RETAIL PHARMACY	SAV WELL DRUGS INC	null	1338 HICKSVILLE RD	null	MASSAPEQUA	NY	11758	NASSAU	S	9143	59011010510	OXYCODONE	2.0	null	null	07X000082	null	null	10312007	7.172000000000001	200.0	710041296	OXYCONTIN - 40MG OXYCODONE.HCL CONTR	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	McKesson Corporation	40.0
RW0283452	DISTRIBUTOR	CARDINAL HEALTH	null	2840 ELM POINT INDUSTRIAL DR.	null	ST CHARLES	MO	63301	SAINT CHARLES	AT2496885	RETAIL PHARMACY	THE MEDICINE SHOPPE #0564	null	488 S FIFTH ST	null	ST CHARLES	MO	63301	SAINT CHARLES	S	9143	00406051201	OXYCODONE	5.0	null	null	063755635	null	0000	03142007	2.24125	500.0	703009393	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
PR0040357	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO	2975 EVERGREEN DR	DULUTH	GA	30096	GWINNETT	BT1273111	RETAIL PHARMACY	KIMPAM INC,	DBA: CHIP'S HEALTH MART PHARMACY	2155 PACE STREET	null	COVINGTON	GA	30014	NEWTON	S	9193	00591320301	HYDROCODONE	1.0	null	null	null	null	null	06142007	0.45405	100.0	706033492	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	McKesson Corporation	7.5
RW0133479	DISTRIBUTOR	WAL-MART PHARMACY WAREHOUSE	null	4501 WAL-MART WAY	null	TIFTON	GA	31794	TIFT	BW9701827	CHAIN PHARMACY	WAL-MART PHARMACY 10-3817	null	433 SOUTH AVALON PARK BLVD	null	ORLANDO(AVALON PKWY)	FL	32828	ORANGE	S	9193	00406035705	HYDROCODONE	1.0	null	null	null	null	null	02222008	1.5135	500.0	802007528	HYDROCODONE BIT/ACETAMINOPHEN 5MG/50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Wal-Mart	5.0
PR0205559	DISTRIBUTOR	CVS TN DISTRIBUTION, LLC	null	10017 KINGSTON PIKE	null	KNOXVILLE	TN	37922	KNOX	AR5233995	CHAIN PHARMACY	GEORGIA CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 03773	802 NORTH HOUSTON ROAD	null	WARNER ROBINS	GA	31093	HOUSTON	S	9193	00406036501	HYDROCODONE	1.0	null	null	null	null	null	04192007	0.3027	100.0	43415	HYDROCODONE BIT/ACETA 5MG/325MG USP	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	CVS	5.0
PV0035673	DISTRIBUTOR	VALUE DRUG CO	null	ONE GOLF VIEW DRIVE	null	ALTOONA	PA	16601	BLAIR	BN8902125	RETAIL PHARMACY	NOCCHI'S PHARMACY, LLC	null	500 CENTRE STREET	null	FREELAND	PA	18224	LUZERNE	S	9143	60951070070	OXYCODONE	3.0	null	null	071299665	null	null	04252007	2.017125	300.0	15681	ENDOCET - 7.5MG OXYCODONE.HCL/325MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Value Drug Co	7.5
RW0231908	DISTRIBUTOR	CARDINAL HEALTH	null	2353 PROSPECT DR	null	AURORA	IL	60502	DUPAGE	AH4054881	RETAIL PHARMACY	HALL PHARMACY, INC	null	803 WATER STREET	null	SAUK CITY	WI	53583	SAUK	S	9143	00591350301	OXYCODONE	3.0	null	null	066715179	null	0000	03092007	10.758	300.0	703024385	OXYCODONE HCL 40MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	40.0
PW0186785	DISTRIBUTOR	WAL-MART PHARM WAREHOUSE #1	null	2252 NORTH 8TH STREET	null	ROGERS	AR	72756	BENTON	BW8524870	CHAIN PHARMACY	WAL-MART PHARMACY 10-5144	null	8315 FM 78	null	CONVERSE	TX	78109	BEXAR	S	9193	00406036001	HYDROCODONE	1.0	null	null	null	null	null	07192007	0.45405	100.0	707022451	HYDROCODO.BIT/APAP 7.5MG/750MG USP T	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RH0197170	DISTRIBUTOR	CVS INDIANA	null	7590 EMPIRE DR, DOORS 116-123	null	INDIANAPOLIS	IN	46219	MARION	AR8556663	CHAIN PHARMACY	OHIO CVS STORES, L.L.C.	DBA: CVS/PHARMACY  # 03333	3171 WEST BLVD.	null	CLEVELAND	OH	44111	CUYAHOGA	S	9193	00603388721	HYDROCODONE	1.0	null	null	null	null	null	12272007	0.6054	100.0	29329	HYDROCODONE.BIT./ACET.,10MG & 325MG/	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	CVS	10.0
RA0336924	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP.	null	5100 JAINDL BLVD.	null	BETHLEHEM	PA	18017	NORTHAMPTON	BB9741504	RETAIL PHARMACY	BAY-CARE PHARMACY LLC	null	8506A BAY PARKWAY	null	BROOKLYN	NY	11214	KINGS	S	9143	00591082501	OXYCODONE	2.0	null	null	062804024	null	null	03072007	1.7930000000000001	200.0	4036	OXYCODONE.HCL 10MG / APAP 650MG TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	AmerisourceBergen Drug	10.0
PM0000771	DISTRIBUTOR	MCKESSON CORPORATION	null	1515 KENDRICK LANE	null	LAKELAND	FL	33805	POLK	BP8524844	CHAIN PHARMACY	PUBLIX SUPER MARKETS	null	PUBLIX PHARMACY #0027	13900 C. R. 455	CLERMONT	FL	34711	LAKE	S	9143	58177062504	OXYCODONE	2.0	null	null	072737327	null	null	08132007	0.8965	200.0	708043696	OXYCODONE.HCL 5MG IR TAB	OXYCODONE HYDROCHLORIDE	TAB	1.5	Ethex Corporation	AMAG Pharmaceuticals, Inc.	McKesson Corporation	5.0
RP0286218	DISTRIBUTOR	PHARMACY BUYING ASSOCIATION	null	1825 NW VIVION ROAD	null	RIVERSIDE	MO	64150	PLATTE	FS0398075	RETAIL PHARMACY	SHIELDS PHARMACY, INC.	null	423 E OLD ROUTE 66	null	STRAFFORD	MO	65757	GREENE	S	9193	00406036601	HYDROCODONE	2.0	null	null	null	null	null	11232007	0.9081	200.0	7171	HYDROCODONE BIT/ACETA 7.5MG/325MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Pharmacy Buying Association	7.5
PR0040357	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO	2975 EVERGREEN DR	DULUTH	GA	30096	GWINNETT	BP8050899	CHAIN PHARMACY	PUBLIX SUPER MARKETS INC	null	PUBLIX PHARMACY #26	1735 BUFORD HIGHWAY	CUMMING	GA	30041	FORSYTH	S	9143	00406052201	OXYCODONE	1.0	null	null	065581066	null	null	02132007	0.672375	100.0	702011481	OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	7.5
RM0314790	DISTRIBUTOR	MORRIS & DICKSON CO	null	10301 HIGHWAY 1 SOUTH	null	SHREVEPORT	LA	71115	CADDO	AC1360510	RETAIL PHARMACY	REGIONAL PHARMACY	null	622 WEST MAIN ST	null	CROSBYTON	TX	79322	CROSBY	S	9193	00591320301	HYDROCODONE	1.0	null	null	null	null	null	04122007	0.45405	100.0	21130	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	Morris & Dickson Co	7.5
RS0261379	DISTRIBUTOR	SMITH'S FOOD & DRUG CTR'S INC	null	D/B/A PEYTON'S PHOENIX	5305 W BUCKEYE RD	PHOENIX	AZ	85043	MARICOPA	BS6914952	CHAIN PHARMACY	SMITH'S FOOD/DRUG CENTERS	SMITH'S PHARMACY #172	195 3RD AVENUE NE	null	KALISPELL	MT	59901	FLATHEAD	S	9193	00603388728	HYDROCODONE	1.0	null	null	null	null	null	06072007	3.0269999999999997	500.0	15632	HYDROCODONE.BIT./ACET.,10MG & 325MG/	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Smith's Food & Drug Ctr's Inc	10.0
RR0355277	DISTRIBUTOR	RITE AID DAYVILLE DISTRIBUTION CENTER	PJC DISTRIBUTION CENTER	500 FORBES ROAD, RR#1	null	DAYVILLE	CT	6241	WINDHAM	BR7592733	CHAIN PHARMACY	MAXI DRUG NORTH, INC.	RITE AID #10283	24 FORT EDDY PLAZA	null	CONCORD	NH	3301	MERRIMACK	S	9193	00406035705	HYDROCODONE	1.0	null	null	null	null	null	08082007	1.5135	500.0	1014	HYDROCODONE BIT/ACETAMINOPHEN 5MG/50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Rite Aid	5.0
PM0000771	DISTRIBUTOR	MCKESSON CORPORATION	null	1515 KENDRICK LANE	null	LAKELAND	FL	33805	POLK	BP4666155	CHAIN PHARMACY	PUBLIX PHARMACY #0549	null	1400 CORAL RIDGE DRIVE	null	CORAL SPRINGS	FL	33071	BROWARD	S	9143	00093003201	OXYCODONE	1.0	null	null	072579269	null	null	10232007	3.5860000000000003	100.0	710005529	OXYCODONE HYDRCHLORIDE 40MG EXTENDED	OXYCODONE HYDROCHLORIDE	TAB	1.5	Teva Pharmaceuticals USA, Inc.	Teva	McKesson Corporation	40.0
RC0313940	DISTRIBUTOR	CARDINAL HEALTH	null	14601 COUNTY ROAD 212	null	FINDLAY	OH	45840	HANCOCK	FK0028894	CHAIN PHARMACY	KROGER PHARMACY 856	null	126 W. HIGH STREET	null	FOSTORIA	OH	44830	SENECA	S	9143	00406051201	OXYCODONE	4.0	null	null	070334319	null	0000	10252007	1.7930000000000001	400.0	710052307	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC8750297	RETAIL PHARMACY	COKA PHARMACY LLC	null	2239 CHURCH AVENUE	null	BROOKLYN	NY	11226	KINGS	S	9193	00074197314	HYDROCODONE	1.0	null	null	null	null	null	11192007	0.45405	100.0	2918	VICODIN ES TABLETS 7.5MG HYDROCODONE	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	AbbVie Inc.	AbbVie Inc.	Kinray Inc	7.5
RA0223432	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP	null	172 CAHABA VALLEY PKWY	null	PELHAM	AL	35124	SHELBY	BJ3897800	RETAIL PHARMACY	JEFFCO RUTLEDGE DRUGS	DBA SMITH DRUG STORE	8120 RUTLEDGE PIKE	PO BOX 406	RUTLEDGE	TN	37861	GRAINGER	S	9143	60951071270	OXYCODONE	1.0	null	null	074872266	null	null	11062007	0.8965	100.0	31896	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	AmerisourceBergen Drug	10.0
RW0152467	DISTRIBUTOR	WALGREEN CO	null	DBA WALGREENS	5100 LAKE TERRACE NE	MOUNT VERNON	IL	62864	JEFFERSON	AW8921935	CHAIN PHARMACY	WALGREEN CO.	DBA: WALGREENS # 04346	7601 HWY 70 S	null	NASHVILLE	TN	37221	DAVIDSON	S	9193	00591034905	HYDROCODONE	2.0	null	null	null	null	0000	04202007	3.0269999999999997	1000.0	10486	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	Walgreen Co	5.0
RW0243903	DISTRIBUTOR	CARDINAL HEALTH	null	4 CARDINAL HEALTH CT.	null	GREENSBORO	NC	27407	GUILFORD	BF8632209	RETAIL PHARMACY	FLETCHER COMMUNITY PHARMACY	null	50 HOSPITAL DRIVE; SUITE 1-D	null	HENDERSONVILLE	NC	28792	HENDERSON	S	9143	66479058110	OXYCODONE	1.0	null	null	064434701	null	0000	02272007	1.34475	100.0	702075143	ROXICODONE (OXYCODONE HCL) 15MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Xanodyne Pharmaceuticals, Inc.	Xanodyne Pharmaceuticals, Inc.	Cardinal Health	15.0
RO0153609	DISTRIBUTOR	CARDINAL HEALTH	null	71 MIL-ACRES DR	null	WHEELING	WV	26003	OHIO	BF4478803	RETAIL PHARMACY	FRANCK'S EPS	null	325 S. BIRMINGHAM AVE	null	AVALON	PA	15202	ALLEGHENY	S	9143	00093003101	OXYCODONE	12.0	null	null	07X000045	null	0000	10012007	21.516	1200.0	710000054	OXYCODONE HYDROCHLORIDE EXTENDED-REL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Teva Pharmaceuticals USA, Inc.	Teva	Cardinal Health	20.0
RE0225157	DISTRIBUTOR	ECKERD CORPORATION #299	null	36 HERRING ROAD	null	SHENANDOAH	GA	30265	COWETA	BE8556295	CHAIN PHARMACY	ECKERD CORPORATION	RITE AID #11879	2490 SOUTH CHURCH STREET	null	MURFREESBORO	TN	37127	RUTHERFORD	S	9193	00591034905	HYDROCODONE	1.0	null	null	null	null	null	03232007	1.5135	500.0	4274	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	Eckerd Corporation	5.0
RE0228242	DISTRIBUTOR	ECKERD CORPORATION #1999	null	1776 STATESVILLE AVENUE	null	CHARLOTTE	NC	28206	MECKLENBURG	BE5581675	CHAIN PHARMACY	ECKERD CORPORATION	RITE AID #11570	811 WEST DE KALB STREET	null	CAMDEN	SC	29020	KERSHAW	S	9143	00591093201	OXYCODONE	1.0	null	null	063448899	null	null	03142007	0.8965	100.0	15045	OXYCODONE.HCL/APAP 10MG/325MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Eckerd Corporation	10.0
RE0356560	DISTRIBUTOR	ECKERD CORPORATION	DBA RITE AID CHARLOTTE DISTRIBUTION CENTER (#53)	1776 STATESVILLE AVENUE	null	CHARLOTTE	NC	28206	MECKLENBURG	BR8061195	CHAIN PHARMACY	ECKERD CORPORATION	RITE AID #11517	1690 US HIGHWAY 1 SOUTH	null	SOUTHERN PINES	NC	28387	MOORE	S	9193	00406035901	HYDROCODONE	5.0	null	null	null	null	null	10012007	2.27025	500.0	185	HYDROCODONE BITARTRATE & ACETAMINOPH	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Eckerd Corporation	7.5
RW0263549	DISTRIBUTOR	CARDINAL HEALTH	null	4875 FLORENCE STREET	null	DENVER	CO	80238	DENVER	AK7179662	CHAIN PHARMACY	KING SOOPERS	null	102 W 29TH ST	null	PUEBLO	CO	81008	PUEBLO	S	9143	00093003301	OXYCODONE	3.0	null	null	070524489	null	0000	12112007	21.516	300.0	712006475	OXYCODONE HYDROCHLORIDE - ER - 80MG/	OXYCODONE HYDROCHLORIDE	TAB	1.5	Teva Pharmaceuticals USA, Inc.	Teva	Cardinal Health	80.0
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6813732	CHAIN PHARMACY	SAM'S PHARMACY 10-6301	null	10859 EAST WASHINGTON	null	INDIANAPOLIS	IN	46229	MARION	S	9143	00406853001	OXYCODONE	2.0	null	null	063563390	null	null	03212007	5.379	200.0	703086368	OXYCODONE HYDROCHLORIDE 30MG TABLET	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Wal-Mart	30.0
RW0294493	DISTRIBUTOR	WALGREEN CO	null	28727 OREGON ROAD	ATTN: C II MANAGER	PERRYSBURG	OH	43551	WOOD	BW5893373	CHAIN PHARMACY	WALGREEN CO.	DBA: WALGREENS # 04726	8 68TH STREET SW	null	GRAND RAPIDS	MI	49548	KENT	S	9143	00591082401	OXYCODONE	2.0	null	null	074310526	null	0000	11092007	1.34475	200.0	93218	OXYCODONE.HCL/APAP TABLETS, 7.5MG/50	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Walgreen Co	7.5
RW0191813	DISTRIBUTOR	CARDINAL HEALTH	null	801 C STREET NW, SUITE B	null	AUBURN	WA	98001	KING	BC2634586	RETAIL PHARMACY	CORK'S PHARMACY INC	null	821 SOUTH AUBURN STREET	null	KENNEWICK	WA	99336	BENTON	S	9193	00603388232	HYDROCODONE	4.0	null	null	null	null	0000	06272007	18.162	4000.0	706035076	HYDROCODONE BIT & ACETA 7.5MG/500MG	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Cardinal Health	7.5
RC0338031	DISTRIBUTOR	CVS VERO FL DISTRIBUTION, L.L.C	null	2575 98TH AVE	null	VERO BEACH	FL	32966	INDIAN RIVER	BJ7499456	CHAIN PHARMACY	HOLIDAY CVS, L.L.C.	DBA: CVS/PHARMACY  # 02732	901 N. FEDERAL HWY.	null	HOLLYWOOD	FL	33020	BROWARD	S	9193	00603388821	HYDROCODONE	3.0	null	null	null	null	null	08072007	1.8162	300.0	2887	HYDROCODONE.BIT & ACETA  10MG & 500M	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	CVS	10.0
